train_loss,train_acc,val_loss,val_acc
1.5013718247,0.4472999871,1.3473628699,0.5195000172
1.0919340983,0.6054000258,1.1045223346,0.6286000013
0.9104088322,0.6749600172,1.076173562,0.6384999752
0.8001048095,0.7183399796,1.3929476421,0.6061000228
0.7163405094,0.7477999926,0.9068934955,0.7005000114
0.6427105444,0.7756999731,0.8999492767,0.7073000073
0.5887302046,0.7955399752,0.7508010102,0.7566000223
0.5477554586,0.8097199798,0.6953684209,0.7635999918
0.513060941,0.8226000071,0.755605844,0.757700026
0.4809661476,0.8348199725,0.6219673568,0.7907999754
0.8578878028,0.707859993,1.5290008602,0.5952000022
0.6986505528,0.7635400295,0.9048988668,0.7196000218
0.6161127401,0.793200016,0.9382779017,0.7189000249
0.5592961877,0.8135799766,0.5953880616,0.8039000034
0.5082743393,0.8307800293,1.0665507807,0.7204999924
0.4757352511,0.8420000076,0.5332617284,0.8246999979
0.4371038882,0.8538200259,0.6102844224,0.8116000295
0.4105226887,0.8640599847,0.5725143288,0.8191999793
0.3843853039,0.8704400063,0.5403260962,0.8331000209
0.3628227888,0.8794400096,0.5300657002,0.8281000257
0.345529038,0.8839799762,0.6047303005,0.8328999877
0.3272816842,0.8900399804,0.4408531,0.8608000278
0.3085756421,0.8948600292,0.4332647195,0.872600019
0.290789618,0.9029399753,0.514372117,0.858099997
0.2753334247,0.9075400233,0.4954168499,0.8569999933
0.2604042802,0.9110800028,0.5382776845,0.8535000086
0.2491668799,0.9172000289,0.4162261733,0.8761000037
0.236092872,0.9199200273,0.4343996404,0.8687999845
0.224223117,0.9239599705,0.4336552426,0.878099978
0.2150228381,0.9261999726,0.4038534364,0.8777999878
0.2071235974,0.9304800034,0.4637133653,0.8705000281
0.1952373169,0.9335600138,0.3414523439,0.8957999945
0.1904586149,0.9353600144,0.4100273831,0.888899982
0.1855993601,0.9383199811,0.3609088224,0.8964999914
0.1737555907,0.9409199953,0.4437524421,0.8866000175
0.1656063892,0.9435200095,0.4511480128,0.8745999932
0.1618095323,0.9448999763,0.4664068948,0.8809999824
0.1541112094,0.9465399981,0.3700331274,0.8959000111
0.1479509746,0.9483600259,0.395858341,0.8974000216
0.1455409649,0.9503800273,0.4273585266,0.8851000071
0.1355241747,0.9520999789,0.4584147568,0.8851000071
0.1349722049,0.9535599947,0.4469887934,0.8894000053
0.1305060699,0.9553400278,0.3874891936,0.9009000063
0.127663782,0.9551399946,0.3646618507,0.8977000117
0.1207282956,0.9586399794,0.408290392,0.9032999873
0.1177309972,0.9590600133,0.5031574965,0.8817999959
0.1182848764,0.9592599869,0.4980537409,0.8853999972
0.1128606491,0.9607399702,0.4163947858,0.8920000196
0.1075336606,0.9622799754,0.391687458,0.9086999893
0.1068390344,0.9640200138,0.4814830258,0.8991000056
0.1039014579,0.9633600116,0.5541354114,0.8791999817
0.1040005131,0.9635400176,0.4131976508,0.9028999805
0.1009168746,0.9656999707,0.4038351305,0.9011999965
0.0926831726,0.9681599736,0.3624162107,0.9140999913
0.0898900188,0.9688199759,0.5401234966,0.9014000297
0.0885823465,0.9693999887,0.4371691207,0.9099000096
0.0918262386,0.9684399962,0.4164504299,0.905099988
0.0859501133,0.9702799916,0.4465185281,0.9042999744
0.0838177719,0.9712799788,0.4767312594,0.8975999951
0.0833179458,0.9726399779,0.391908818,0.9114000201
0.0756825699,0.9742199779,0.3902534135,0.9132000208
0.0799759661,0.9727799892,0.4239156436,0.9129999876
0.0753368684,0.9738199711,0.4024208018,0.9089999795
0.0788473206,0.9732800126,0.4221968598,0.9064999819
0.0782078646,0.9729599953,0.4299958316,0.9107000232
0.0756629018,0.9748799801,0.4797611678,0.9057999849
0.0735283917,0.9749799967,0.5440679089,0.9010999799
0.0707286405,0.9754999876,0.4813302682,0.9056000113
0.0721598097,0.9750800133,0.4829018217,0.8992000222
0.0732090764,0.9761199951,0.493151263,0.9064999819
0.0674885454,0.9776200056,0.476109493,0.9049999714
0.0657709794,0.9777600169,0.4228541344,0.9114999771
0.0642991272,0.9779599905,0.5153567148,0.9039999843
0.0650355925,0.9782599807,0.4275999904,0.915199995
0.0653377063,0.9782000184,0.447335219,0.9153000116
0.0639007911,0.9781399965,0.4875529165,0.9129999876
0.0647382141,0.978120029,0.4532811483,0.9111999869
0.0629619268,0.9788600206,0.5298907028,0.9083999991
0.0555544979,0.9814199805,0.448487705,0.9064000249
0.053509703,0.9821199775,0.5086802512,0.9101999998
0.0537970467,0.9825400114,0.4255498175,0.9149000049
0.0489258686,0.9832599759,0.4824253909,0.9140999913
0.0551084692,0.9824200273,0.4848560432,0.9089000225
0.0511455916,0.9829800129,0.4802813066,0.9133999944
0.0539822025,0.982460022,0.5014552655,0.9114999771
0.0564090407,0.980799973,0.5074690713,0.9120000005
0.0537293612,0.9820799828,0.5109647379,0.9131000042
0.05269229,0.982559979,0.6479661391,0.9049999714
0.0523760939,0.9824399948,0.5200862771,0.9095000029
0.0555589651,0.9817000031,0.4615798574,0.9149000049
0.0496465227,0.9833400249,0.4589118492,0.9164999723
0.0489092293,0.9840000272,0.495420301,0.9172000289
0.0523544001,0.982739985,0.4892980754,0.912800014
0.0477301982,0.9842399955,0.6456402712,0.8992000222
0.0480982523,0.984679997,0.4553769328,0.9233000278
0.0467209389,0.9844400287,0.4932381077,0.915199995
0.0470725604,0.984160006,0.5826667165,0.9121000171
0.0472903998,0.9846000075,0.4878492037,0.9161000252
0.0466064616,0.9845200181,0.5255418335,0.9142000079
0.0453699786,0.9852399826,0.5358907321,0.9108999968
0.0208779353,0.9933400154,0.4167861963,0.9255999923
0.0094496712,0.9972199798,0.4094258409,0.9277999997
0.0068575172,0.9977999926,0.4177374001,0.9289000034
0.0070027606,0.9977999926,0.4209646926,0.9301000237
0.0064991902,0.997780025,0.4202089953,0.9294999838
0.0052994224,0.9982600212,0.4179190222,0.9300000072
0.0042532081,0.9985799789,0.4252075293,0.929799974
0.0035749875,0.998939991,0.4341954085,0.9315999746
0.004268026,0.9986400008,0.4303861507,0.9312000275
0.003816714,0.9988200068,0.4417078995,0.9307000041
0.0034603417,0.998939991,0.4440141005,0.9315000176
0.0028607158,0.9992200136,0.4432930863,0.9332000017
0.0030579417,0.9990199804,0.442671934,0.9330000281
0.0027073946,0.9991999865,0.4480138231,0.9326000214
0.0028127027,0.9991599917,0.4505954255,0.9340999722
0.002196827,0.9993799925,0.4649170147,0.932099998
0.0025228411,0.9992799759,0.4616117847,0.932099998
0.0023529924,0.9992600083,0.466909746,0.9327999949
0.0025028028,0.9992200136,0.4620429309,0.9326999784
0.0029620878,0.9991000295,0.4604941205,0.9329000115
0.0019291594,0.9994400144,0.4610716936,0.9319000244
0.0020958021,0.9992799759,0.4613143759,0.9312000275
0.0020447223,0.9993199706,0.4594306376,0.9315000176
0.0021729981,0.9993799925,0.4611777637,0.9316999912
0.0021099393,0.9993799925,0.4632334194,0.9309999943
0.001924362,0.9994000196,0.4571735499,0.9315999746
0.0022823346,0.9993199706,0.4629031764,0.9312000275
0.0014958598,0.9995200038,0.4597633796,0.9304999709
