epoch,epoch_duration_seconds,train_loss,train_acc_1,train_acc_5,val_loss,val_acc_1,val_acc_5,precision_macro,recall_macro,f1_score_micro,f1_score_macro,f1_score_weighted,auroc
1,114.636996,2.173965112667084,0.19613999873399734,0.688400000333786,2.050029963684082,0.2387000024318695,0.765999972820282,0.24072062969207764,0.2387000024318695,0.2387000024318695,0.20560720562934875,0.20560720562934875,0.7310273051261902
2,113.16103,1.995510193862915,0.25976000130176546,0.7912000000476838,1.953268264579773,0.27480000257492065,0.8016999959945679,0.29908278584480286,0.27480000257492065,0.27480000257492065,0.23443272709846497,0.23443272709846497,0.7665159106254578
3,110.526459,1.9095857344055176,0.2917000025510788,0.820879989862442,1.9014284189224244,0.29100000858306885,0.830299973487854,0.31671857833862305,0.29100000858306885,0.29100000858306885,0.2758347988128662,0.2758347988128662,0.7852014899253845
4,109.638885,1.842417986049652,0.31829999685287474,0.8400000035762787,1.8319612325668335,0.32580000162124634,0.8525999784469604,0.3474283814430237,0.32580000162124634,0.32580000162124634,0.31221744418144226,0.31221744418144226,0.8057342767715454
5,108.111288,1.7765370588874816,0.34385999441146853,0.8603599965572357,1.748119933128357,0.35199999809265137,0.8687999844551086,0.366608202457428,0.35199999809265137,0.35199999809265137,0.33973369002342224,0.33973369002342224,0.8219278454780579
6,106.584687,1.7250999639129643,0.3549999982118607,0.8718399941921234,1.7087533903121948,0.36970001459121704,0.8798999786376953,0.3944763243198395,0.36970001459121704,0.36970001459121704,0.36741501092910767,0.36741501092910767,0.8315046429634094
7,108.955198,1.679162298927307,0.3757400006055832,0.8827400088310242,1.72030324344635,0.3788999915122986,0.8679999709129333,0.40753111243247986,0.3788999915122986,0.3788999915122986,0.37138399481773376,0.37138399481773376,0.834956169128418
8,107.170907,1.6352294950675965,0.39379999935626986,0.8911600053310395,1.6289957000732422,0.39750000834465027,0.8898000121116638,0.4217802882194519,0.3974999785423279,0.39750000834465027,0.3875642418861389,0.3875642418861389,0.8490838408470154
9,106.400081,1.5941700238609315,0.4087799996137619,0.8983599960803985,1.5553990270614624,0.42410001158714294,0.9075999855995178,0.4365141689777374,0.42410001158714294,0.42410001158714294,0.4177548587322235,0.4177548885345459,0.8606740832328796
10,108.357738,1.5569185737609863,0.423800003528595,0.9050400018692016,1.5171914562225342,0.4383000135421753,0.9158999919891357,0.4494810998439789,0.4383000135421753,0.4383000135421753,0.43301331996917725,0.43301331996917725,0.8681274652481079
11,108.267336,1.5117744256210328,0.4419600009918213,0.9124999940395355,1.4720568357467652,0.45649999380111694,0.9199000000953674,0.46982041001319885,0.45649999380111694,0.45649999380111694,0.45053964853286743,0.45053964853286743,0.8733934760093689
12,107.294815,1.477940860977173,0.45552000403404236,0.9170599937438965,1.4199235242843629,0.477400004863739,0.927299976348877,0.49015915393829346,0.477400004863739,0.477400004863739,0.47646206617355347,0.47646209597587585,0.8821951150894165
13,106.957867,1.4432756664085384,0.47167999744415284,0.9217599987983703,1.370930796432495,0.49470001459121704,0.9340000152587891,0.49433332681655884,0.49470001459121704,0.49470001459121704,0.4905344247817993,0.4905344247817993,0.8892032504081726
14,108.128013,1.410953874282837,0.482219997048378,0.9272799909114837,1.3472064117431641,0.5062999725341797,0.9373999834060669,0.5122374296188354,0.5062999725341797,0.5062999725341797,0.5031374096870422,0.5031374096870422,0.8931407928466797
15,108.170387,1.381255503311157,0.4946999967098236,0.9322400093078613,1.3228649152755738,0.5134999752044678,0.9387999773025513,0.51639324426651,0.5134999752044678,0.5134999752044678,0.5099042654037476,0.5099042654037476,0.8962003588676453
16,109.493991,1.3547351690387726,0.5048199981451035,0.9356000006198884,1.3262494728088379,0.5148000121116638,0.9391000270843506,0.5229367017745972,0.5148000121116638,0.5148000121116638,0.5108616948127747,0.5108616352081299,0.8983491063117981
17,109.26938,1.3306167782974243,0.514220005273819,0.938319993019104,1.289379836845398,0.5278000235557556,0.9455000162124634,0.5405157804489136,0.5278000235557556,0.5278000235557556,0.5276472568511963,0.5276472568511963,0.9039469957351685
18,110.049874,1.3030647248840332,0.5269200026988983,0.94132000207901,1.2631365386962892,0.5454000234603882,0.946399986743927,0.5546556115150452,0.5454000234603882,0.5454000234603882,0.5419497489929199,0.5419497489929199,0.9070021510124207
19,108.988584,1.2833264568948746,0.5359000027179718,0.9430400013923645,1.2553508365631103,0.5490999817848206,0.948199987411499,0.5522840023040771,0.5490999817848206,0.5490999817848206,0.5396569967269897,0.5396569967269897,0.9090374112129211
20,109.053788,1.2586023299980165,0.5432399928569793,0.9463600039482116,1.197886863708496,0.5666000247001648,0.9545999765396118,0.5726860761642456,0.56659996509552,0.5666000247001648,0.564433217048645,0.564433217048645,0.9146631360054016
21,108.243907,1.2384548054504396,0.5522599935531616,0.9480800092220306,1.1809361112594605,0.5733000040054321,0.95660001039505,0.5754626393318176,0.5733000040054321,0.5733000040054321,0.5689003467559814,0.5689003467559814,0.9166752099990845
22,109.729183,1.2163247610092163,0.5587599992752075,0.9501800060272216,1.168431478691101,0.5807999968528748,0.9567000269889832,0.5897794365882874,0.5807999968528748,0.5807999968528748,0.5781568288803101,0.5781568288803101,0.9193571209907532
23,107.964685,1.1971718551826478,0.5682799994945527,0.9528199970722199,1.146008846282959,0.5866000056266785,0.9585000276565552,0.5943068265914917,0.5866000056266785,0.5866000056266785,0.5857567191123962,0.5857567191123962,0.9220969080924988
