epoch,epoch_duration_seconds,train_loss,train_acc_1,train_acc_5,val_loss,val_acc_1,val_acc_5,precision_macro,recall_macro,f1_score_micro,f1_score_macro,f1_score_weighted,auroc
1,109.560769,2.182778047676086,0.1815200001001358,0.6921999990940094,2.0337404426574706,0.2526000142097473,0.7954999804496765,0.26423585414886475,0.2525999844074249,0.2526000142097473,0.21509812772274017,0.21509812772274017,0.7417653203010559
2,110.812172,1.992992412033081,0.2612800031900406,0.7984600007534027,1.9286758892059326,0.28060001134872437,0.8234000205993652,0.2851364016532898,0.28060001134872437,0.28060001134872437,0.26631104946136475,0.26631104946136475,0.7728625535964966
3,109.968746,1.905127605895996,0.2947200030088425,0.827759999036789,1.8486211149215699,0.3116999864578247,0.8461999893188477,0.32657507061958313,0.3116999864578247,0.3116999864578247,0.30029046535491943,0.30029046535491943,0.7949829697608948
4,107.985941,1.8315648467063905,0.32342000007629396,0.8490600109100341,1.792118247795105,0.33169999718666077,0.8605999946594238,0.3444797396659851,0.33170002698898315,0.33169999718666077,0.3190003037452698,0.3190003037452698,0.8106856346130371
5,108.543382,1.771608494644165,0.3421399980783463,0.8667799949645996,1.7516734394073485,0.35040000081062317,0.8701000213623047,0.36448991298675537,0.35040000081062317,0.35040000081062317,0.34674072265625,0.34674072265625,0.8202871680259705
6,108.188523,1.7290171770858762,0.356439995765686,0.8753600060939789,1.7238945568084716,0.36340001225471497,0.8766999840736389,0.3802192807197571,0.3633999824523926,0.36340001225471497,0.3589542508125305,0.3589542508125305,0.8284856081008911
7,109.667492,1.692934462299347,0.36895999908447263,0.8808600068092346,1.6808438013076783,0.3783999979496002,0.8838000297546387,0.39364373683929443,0.37839996814727783,0.3783999979496002,0.3737088143825531,0.3737088143825531,0.836812436580658
8,109.742752,1.6535834008979797,0.38521999716758726,0.890800005197525,1.6571981428146363,0.38920000195503235,0.8885999917984009,0.3969552516937256,0.38919997215270996,0.38920000195503235,0.3760004937648773,0.3760005235671997,0.8439143300056458
9,109.836575,1.6184110725212093,0.396900001168251,0.8944800019264221,1.6040902494430542,0.41029998660087585,0.9027000069618225,0.4161212146282196,0.41030001640319824,0.41029998660087585,0.3994232416152954,0.3994232416152954,0.8529236912727356
10,108.979566,1.575801348838806,0.415599998831749,0.9043200016021729,1.5649079299926758,0.4268999993801117,0.9061999917030334,0.4311144948005676,0.4268999993801117,0.4268999993801117,0.4162008762359619,0.4162008762359619,0.8592121005058289
11,110.138509,1.5419018541526794,0.4278200030326843,0.9100799977779388,1.5241927215576172,0.4406000077724457,0.9164000153541565,0.44771918654441833,0.4405999779701233,0.4406000077724457,0.43403828144073486,0.43403828144073486,0.8659383654594421
