epoch,epoch_duration_seconds,train_loss,train_acc_1,train_acc_5,val_loss,val_acc_1,val_acc_5,precision_macro,recall_macro,f1_score_micro,f1_score_macro,f1_score_weighted,auroc
1,19.461585,2.0775832826042175,0.2295999974012375,0.7374400079250336,1.8875126358032226,0.27239999175071716,0.8296999931335449,0.34478890895843506,0.27240002155303955,0.27239999175071716,0.2328360676765442,0.23283608257770538,0.8016156554222107
2,18.984252,1.7433887613296508,0.3443200021982193,0.8740399956703186,1.655730911064148,0.3756999969482422,0.8952999711036682,0.3930415213108063,0.3756999969482422,0.3756999969482422,0.3578183352947235,0.3578183352947235,0.8431587219238281
3,18.911341,1.637533386592865,0.3883600026369095,0.8929999887943267,1.5860622911453246,0.415800005197525,0.9059000015258789,0.4358445405960083,0.41579997539520264,0.415800005197525,0.41233545541763306,0.41233545541763306,0.8581060767173767
4,18.874588,1.5718701355552673,0.41441999971866605,0.9060399889945984,1.4886414180755616,0.45080000162124634,0.9192000031471252,0.45093074440956116,0.45080000162124634,0.45080000162124634,0.4451555609703064,0.4451555609703064,0.8711744546890259
5,19.019336,1.5073610708236695,0.4430200010538101,0.9159599959850311,1.4497109846115113,0.4683000147342682,0.9261999726295471,0.4737880527973175,0.4683000147342682,0.4683000147342682,0.4615340232849121,0.4615340232849121,0.8802424669265747
6,19.06235,1.4502650619792936,0.46652000248432157,0.9248199939727784,1.388810000038147,0.4925999939441681,0.9372000098228455,0.49044716358184814,0.4925999641418457,0.4925999939441681,0.48054659366607666,0.48054659366607666,0.8889846801757812
7,19.031984,1.397095569324493,0.48961999714374543,0.9318400025367737,1.3445396600723267,0.5099999904632568,0.9417999982833862,0.5060660243034363,0.5099999904632568,0.5099999904632568,0.4979328513145447,0.4979328513145447,0.8963781595230103
8,18.937335,1.355263157939911,0.5083000093698502,0.9379199981689453,1.310998258972168,0.5263000130653381,0.9437000155448914,0.5315858125686646,0.5263000130653381,0.5263000130653381,0.5184075832366943,0.5184075832366943,0.9012872576713562
9,18.860878,1.3110957899856566,0.5217600047588349,0.9426800012588501,1.2684175758361815,0.545199990272522,0.947700023651123,0.5538885593414307,0.545199990272522,0.545199990272522,0.5449676513671875,0.5449675917625427,0.9081259965896606
10,18.905643,1.2777666691780092,0.5361000001430511,0.9451399981975556,1.237975485420227,0.5587999820709229,0.9528999924659729,0.5579328536987305,0.5587999820709229,0.5587999820709229,0.5503606200218201,0.5503606200218201,0.9125526547431946
11,19.029462,1.2440797213172912,0.5495999991893769,0.9484000027179718,1.221697046470642,0.5583999752998352,0.954200029373169,0.5669704675674438,0.55840003490448,0.5583999752998352,0.5536865592002869,0.5536865592002869,0.9160014986991882
12,18.975638,1.210921892299652,0.5624000012874604,0.9512200117111206,1.1812546417236327,0.5796999931335449,0.9563000202178955,0.5893521308898926,0.5796999931335449,0.5796999931335449,0.5774683952331543,0.5774683952331543,0.9193338751792908
13,18.952605,1.1846644140720366,0.5723599970340729,0.9540200114250184,1.152615980529785,0.5893999934196472,0.9581999778747559,0.5930335521697998,0.5893999934196472,0.5893999934196472,0.5859129428863525,0.5859130024909973,0.923366367816925
14,19.175351,1.1574041119766236,0.5828400015830993,0.9570799946784974,1.1310457426071168,0.600600004196167,0.9578999876976013,0.5980256795883179,0.600600004196167,0.600600004196167,0.5944108366966248,0.5944108366966248,0.9259045720100403
15,18.942723,1.132041644515991,0.5919600069522858,0.9574400007724762,1.111909444999695,0.6057000160217285,0.9624000191688538,0.6151944398880005,0.6057000160217285,0.6057000160217285,0.6040512323379517,0.6040512323379517,0.9279672503471375
16,18.938746,1.1129520004653932,0.6004000008106232,0.9595599949359894,1.1107082567214965,0.6049000024795532,0.9642999768257141,0.6190131902694702,0.6049000024795532,0.6049000024795532,0.6015105247497559,0.6015105247497559,0.9305896759033203
17,18.95352,1.0905486114883423,0.6083599984645843,0.9605399966239929,1.0581715744018554,0.6225000023841858,0.9661999940872192,0.6195855140686035,0.6225000619888306,0.6225000023841858,0.6150930523872375,0.6150930523872375,0.934735894203186
18,19.097153,1.0690702150535585,0.6166600108146667,0.9645399987697602,1.0444299337387084,0.6238999962806702,0.9660000205039978,0.6327707767486572,0.6238999962806702,0.6238999962806702,0.6216778755187988,0.6216778755187988,0.936811625957489
19,19.133427,1.0514882897186282,0.6213799893856049,0.9650799989700317,1.0642128463745117,0.6202999949455261,0.9670000076293945,0.6293685436248779,0.6203000545501709,0.6202999949455261,0.6103181838989258,0.6103181838989258,0.9372721910476685
20,19.144488,1.035786436891556,0.6283800065517425,0.9659999966621399,1.0068060497283935,0.6420999765396118,0.9681000113487244,0.6437110900878906,0.6420999765396118,0.6420999765396118,0.6370229125022888,0.6370229125022888,0.9403116106987
21,19.053475,1.0197059241485593,0.6345800042152405,0.967960000038147,1.0072016174316407,0.6383000016212463,0.9700000286102295,0.6361684203147888,0.6383000016212463,0.6383000016212463,0.6299533843994141,0.6299533843994141,0.9413577914237976
