epoch,epoch_duration_seconds,train_loss,train_acc_1,train_acc_5,val_loss,val_acc_1,val_acc_5,precision_macro,recall_macro,f1_score_micro,f1_score_macro,f1_score_weighted,auroc
1,19.201425,2.0418948742103575,0.2414000004529953,0.7537200033664704,1.8924347427368164,0.29820001125335693,0.8217999935150146,0.3724580407142639,0.29820001125335693,0.29820001125335693,0.2690533995628357,0.2690533995628357,0.805253803730011
2,19.353369,1.7219813298606872,0.35069999694824217,0.875519996881485,1.6380647848129273,0.39730000495910645,0.8938999772071838,0.43340352177619934,0.39730000495910645,0.39730000495910645,0.39170122146606445,0.39170122146606445,0.8481483459472656
3,19.219508,1.6045769030952453,0.39990000128746034,0.8992600023746491,1.512678112411499,0.43950000405311584,0.9115999937057495,0.44900745153427124,0.43949997425079346,0.43950000405311584,0.4338051676750183,0.4338051676750183,0.8665798306465149
4,18.921982,1.5234157547569276,0.4334800004959106,0.912799996137619,1.4477097394943237,0.4691999852657318,0.9230999946594238,0.4795583486557007,0.4692000150680542,0.4691999852657318,0.4607711732387543,0.4607711732387543,0.8777824640274048
5,19.216077,1.468229765663147,0.4537600040435791,0.9203399956226349,1.371778988456726,0.4999000132083893,0.9332000017166138,0.49797046184539795,0.4999000132083893,0.4999000132083893,0.4945491850376129,0.4945491850376129,0.8884340524673462
6,19.222547,1.417770225458145,0.48014000356197356,0.9269400000572204,1.3569097909927368,0.5126000046730042,0.9325000047683716,0.5234787464141846,0.5126000046730042,0.5126000046730042,0.5099849104881287,0.5099849104881287,0.8941769003868103
7,19.20566,1.36940492515564,0.5015400052070618,0.9325999915599823,1.292347011947632,0.5281999707221985,0.9447000026702881,0.5425587296485901,0.5282000303268433,0.5281999707221985,0.5219376087188721,0.5219376087188721,0.9024972319602966
8,19.101476,1.3300809794330595,0.5142599999904632,0.9368599951267242,1.2411670255661011,0.5544000267982483,0.9491999745368958,0.560853123664856,0.5544000267982483,0.5544000267982483,0.5506561994552612,0.5506561994552612,0.9089426398277283
9,19.093092,1.2869263647079465,0.5337000012397766,0.9429400026798248,1.1931377717971803,0.574400007724762,0.9535999894142151,0.5735459327697754,0.574400007724762,0.574400007724762,0.569665789604187,0.569665789604187,0.9144014716148376
10,19.245031,1.2545562947654727,0.5464800119400024,0.9452399969100952,1.2067124897003174,0.5712000131607056,0.9537000060081482,0.5829230546951294,0.5712000131607056,0.5712000131607056,0.5679084062576294,0.5679084062576294,0.9156309366226196
11,19.568434,1.216750270280838,0.5615199983119965,0.9495999932289123,1.1499664916992187,0.586899995803833,0.95660001039505,0.5978121757507324,0.586899995803833,0.586899995803833,0.5843594670295715,0.5843594074249268,0.9214971661567688
12,19.498393,1.18934729593277,0.5730000019073487,0.9524800062179566,1.1331845594406127,0.5960000157356262,0.9599000215530396,0.6078789830207825,0.5959999561309814,0.5960000157356262,0.5941112041473389,0.5941112041473389,0.9246096611022949
13,19.158883,1.1643578267478942,0.5829800069332123,0.9545799970626831,1.0862305675506592,0.6129000186920166,0.9629999995231628,0.6129239797592163,0.6129000186920166,0.6129000186920166,0.6081458926200867,0.6081458926200867,0.9292160868644714
14,19.387101,1.1354586478424074,0.5923200011253357,0.9563199937343597,1.0750567600250245,0.6193000078201294,0.9635000228881836,0.6143296957015991,0.6193000078201294,0.6193000078201294,0.6116995811462402,0.6116995811462402,0.9314403533935547
15,19.409943,1.1097490372753143,0.5998600065708161,0.9590200066566468,1.05966297454834,0.6237999796867371,0.9649999737739563,0.6282719373703003,0.6237999796867371,0.6237999796867371,0.6220260262489319,0.6220260262489319,0.9323879480361938
16,19.167392,1.0838643124008178,0.6121800065040588,0.9596400022506714,1.0571972381591797,0.6255000233650208,0.9657999873161316,0.6374761462211609,0.6255000233650208,0.6255000233650208,0.6199606657028198,0.619960606098175,0.9356301426887512
17,19.2369,1.0663281501865387,0.6168999969959259,0.962040001153946,1.0100177347183228,0.6413999795913696,0.9677000045776367,0.6404694318771362,0.6414000391960144,0.6413999795913696,0.6375192403793335,0.6375192403793335,0.9381687045097351
18,19.097543,1.047797983007431,0.6232400059700012,0.9635000050067901,0.9932625628471374,0.6470000147819519,0.9689000248908997,0.6444221138954163,0.6470000743865967,0.6470000147819519,0.6413024067878723,0.6413024067878723,0.9409677386283875
19,19.180007,1.0300637749576569,0.6316199958324432,0.965120005607605,0.9721702770233154,0.6547999978065491,0.9693999886512756,0.6524715423583984,0.6548000574111938,0.6547999978065491,0.6500182151794434,0.6500182151794434,0.9428106546401978
20,19.361148,1.010437323112488,0.6393599927425384,0.9674000084400177,0.9736424942970275,0.6561999917030334,0.9708999991416931,0.6602147817611694,0.6562000513076782,0.6561999917030334,0.6538498401641846,0.6538498401641846,0.9435166716575623
21,19.216493,0.9919346883392335,0.6470200061798096,0.9673399925231934,0.9583330795288086,0.6606000065803528,0.9713000059127808,0.6677923798561096,0.660599946975708,0.6606000065803528,0.6586726307868958,0.6586726903915405,0.9454439282417297
22,19.004417,0.9842795926094057,0.6486199915409088,0.9688400030136108,0.9290132434844971,0.6686000227928162,0.9726999998092651,0.6684808731079102,0.6686000227928162,0.6686000227928162,0.6653164625167847,0.6653164625167847,0.9478554129600525
23,19.264575,0.9643899323844909,0.6550400018692016,0.9692400097846985,0.9495591729164123,0.6671000123023987,0.9729999899864197,0.6721671223640442,0.6670999526977539,0.6671000123023987,0.6627880930900574,0.6627880334854126,0.9473827481269836
24,19.459772,0.950116757745743,0.661300003528595,0.9702200055122375,0.9002775245666504,0.6830999851226807,0.9746000170707703,0.6791049838066101,0.6830999851226807,0.6830999851226807,0.6788639426231384,0.6788639426231384,0.9501926302909851
25,19.234498,0.930868413772583,0.6690400123596192,0.9716399908065796,0.8876540239334106,0.6880000233650208,0.9754999876022339,0.6874180436134338,0.687999963760376,0.6880000233650208,0.6860640645027161,0.6860640645027161,0.951468288898468
26,19.375524,0.9227585459899903,0.6721799969673157,0.9718399941921234,0.883787022972107,0.6881999969482422,0.9768999814987183,0.6881664991378784,0.6881999969482422,0.6881999969482422,0.6850586533546448,0.6850586533546448,0.9524852633476257
27,19.41352,0.9132398498535157,0.6746000051498413,0.9730400025844574,0.9546694103240967,0.6682000160217285,0.9754999876022339,0.6927018165588379,0.6682000160217285,0.6682000160217285,0.6685161590576172,0.6685161590576172,0.9506282806396484
28,19.133717,0.8950022885227205,0.6797200024127961,0.9743599951267242,0.8928386593818665,0.6905999779701233,0.9779000282287598,0.6903663873672485,0.6906000375747681,0.6905999779701233,0.6843904256820679,0.6843904256820679,0.9537119269371033
29,19.808868,0.8848595799922944,0.6847200036048889,0.9735399901866912,0.8659764638900757,0.6967999935150146,0.9790999889373779,0.7002090215682983,0.6967999935150146,0.6967999935150146,0.6948332786560059,0.6948332190513611,0.9548061490058899
30,19.157413,0.8766659191131592,0.6885799944400788,0.9757800042629242,0.8630418575286866,0.6973999738693237,0.9782999753952026,0.7024174332618713,0.6973999738693237,0.6973999738693237,0.6955912113189697,0.6955912113189697,0.9563717246055603
31,19.214779,0.8651403249835967,0.6939999997615814,0.976419997215271,0.8254809643745422,0.7103000283241272,0.9812999963760376,0.710733950138092,0.7102999687194824,0.7103000283241272,0.7097893953323364,0.7097893953323364,0.9579570889472961
