train_loss,train_acc,val_loss,val_acc
1.38957754882705,0.489740014076233,1.89495579804046,0.508700013160706
0.874258658007893,0.6910799741745,0.813068207306198,0.716499984264374
0.693024651321304,0.760999977588654,0.754027033908458,0.74210000038147
0.596171822465594,0.797540009021759,0.636491655171672,0.785000026226044
0.526776695419151,0.821640014648438,0.678762942552567,0.787599980831146
0.478048174620589,0.83763998746872,0.55402125814293,0.820800006389618
0.441387529415853,0.849399983882904,0.527136425428753,0.828800022602081
0.410325245517294,0.861379981040955,0.600878775874271,0.810999989509583
0.387545649505332,0.867540001869202,0.570718143936954,0.822499990463257
0.364931671896859,0.875660002231598,0.547939240177976,0.826600015163422
0.341583849180995,0.883000016212463,0.519916613645192,0.841499984264374
0.328593857986543,0.888360023498535,0.464727083527589,0.854399979114533
0.315779970315716,0.891719996929169,0.505388377965251,0.840699970722199
0.301860325819696,0.897719979286194,0.564135599362699,0.825299978256226
0.290101521002972,0.90091997385025,0.444409216129327,0.858200013637543
0.283256725391464,0.901359975337982,0.426798554915416,0.86489999294281
0.273910700264947,0.905200004577637,0.446724915429007,0.863200008869171
0.262091363996953,0.9096599817276,0.453942714235451,0.859600007534027
0.254830146346556,0.912299990653992,0.43274581715276,0.871500015258789
0.24990097372352,0.91456001996994,0.480075493643555,0.865199983119965
0.242199103183606,0.917519986629486,0.403132231175145,0.872600018978119
0.233539363840962,0.920480012893677,0.469015194079544,0.869799971580505
0.233096781555954,0.919860005378723,0.429624749889857,0.877099990844727
0.22791899133788,0.920300006866455,0.400686594504344,0.87610000371933
0.221780463481498,0.922659993171692,0.442925800251055,0.87279999256134
0.220509101076961,0.923940002918243,0.552386114491692,0.850199997425079
0.213433562451616,0.927200019359589,0.468493137178542,0.870400011539459
0.212312234141638,0.928059995174408,0.37437146788911,0.881399989128113
0.206081116805449,0.929379999637604,0.358381151115593,0.89190000295639
0.204921737008387,0.929880023002625,0.510965863737879,0.862900018692017
0.200032582263584,0.930360019207001,0.417901491062551,0.883700013160706
0.199990200617201,0.932079970836639,0.492905704846865,0.874300003051758
0.193527587053492,0.932799994945526,0.505762062118023,0.868799984455109
0.196641239077996,0.932139992713928,0.415842188121397,0.888300001621246
0.190669892960802,0.932500004768372,0.4310784307839,0.878499984741211
0.189034987669772,0.935079991817474,0.442928746342659,0.882200002670288
0.183633849253435,0.936640024185181,0.427641849917702,0.883700013160706
0.187079796572323,0.935580015182495,0.3922729352607,0.891499996185303
0.185596691001483,0.935739994049072,0.452224716544151,0.872699975967407
0.179571749933083,0.937479972839356,0.549432236182539,0.851599991321564
0.179726598970116,0.938759982585907,0.388653429437287,0.885800004005432
0.174926751762476,0.939859986305237,0.429975675631173,0.884100019931793
0.176297413342444,0.939260005950928,0.352374094196513,0.892099976539612
0.171882699069846,0.940460026264191,0.423624695290493,0.88239997625351
0.172901168961049,0.939660012722015,0.412399317456197,0.874300003051758
0.171715544331866,0.941139996051788,0.457118479322784,0.882499992847443
0.17085854647219,0.941720008850098,0.46678411809704,0.873700022697449
0.165717193623409,0.942560017108917,0.371384881908381,0.89520001411438
0.16473224548542,0.943319976329804,0.498611464341985,0.866199970245361
0.16666926367356,0.942179977893829,0.465125910277608,0.883599996566773
0.163585658849734,0.944360017776489,0.419733893267716,0.885299980640411
0.163173907591254,0.942780017852783,0.417792496047442,0.885500013828278
0.158329061030046,0.945819973945618,0.429084349848047,0.884599983692169
0.161857481712423,0.943300008773804,0.470915664789043,0.869199991226196
0.159918996655499,0.945280015468597,0.402938739408421,0.887199997901917
0.158109443848167,0.94488000869751,0.401046020886566,0.896099984645844
0.158807561601824,0.944859981536865,0.382445470441746,0.891200006008148
0.1586081066438,0.945580005645752,0.477749630242963,0.870999991893768
0.157096217241129,0.946699976921082,0.546135285609885,0.861100018024445
0.154850625292496,0.948400020599365,0.356108647358568,0.900699973106384
0.155609443850453,0.946359992027283,0.435924836163279,0.884299993515015
0.153251992057428,0.947200000286102,0.360028395547143,0.89139997959137
0.150964796828949,0.948260009288788,0.429093278661559,0.888899981975555
0.149879964482982,0.948400020599365,0.444964368132096,0.879000008106232
0.151952924869021,0.947520017623901,0.38363026516347,0.890799999237061
0.148160591369014,0.948159992694855,0.492211853024326,0.880100011825562
0.146765033664453,0.948840022087097,0.418779344121112,0.895600020885468
0.148572822837421,0.948099970817566,0.365501579133016,0.896499991416931
0.144623387090462,0.951219975948334,0.460298571782776,0.888800024986267
0.14850362853321,0.948080003261566,0.394426245289513,0.89410001039505
0.149455196126495,0.948539972305298,0.377071671093567,0.889100015163422
0.147941617033137,0.948419988155365,0.498946791962732,0.870000004768372
0.146584082956967,0.949320018291473,0.596597683580616,0.869799971580505
0.145278950262329,0.949119985103607,0.440540589109252,0.888700008392334
0.143695676213373,0.950479984283447,0.435785109672365,0.870700001716614
0.141479475414166,0.952199995517731,0.359853759596619,0.899900019168854
0.143087521285924,0.95032000541687,0.576602599288844,0.86080002784729
0.1396394021085,0.951059997081757,0.380855286706098,0.901400029659271
0.144176673067881,0.950680017471314,0.514187477057493,0.871100008487701
0.139211697194277,0.950980007648468,0.371437632584874,0.894599974155426
0.142099007411534,0.951259970664978,0.454557427947846,0.878099977970123
0.14079629936639,0.951799988746643,0.539997507876988,0.867600023746491
0.137932399873767,0.952080011367798,0.413756363942653,0.889800012111664
0.140392626519017,0.951219975948334,0.435869892564001,0.886300027370453
0.140519508124922,0.951319992542267,0.409375278255608,0.888999998569489
0.140357673120544,0.951300024986267,0.396241344039953,0.884599983692169
0.139166996742854,0.953140020370483,0.413122097336793,0.889900028705597
0.140623126579139,0.952099978923798,0.40651479080508,0.894599974155426
0.135937709375606,0.952880024909973,0.411682531426225,0.8924999833107
0.137686770218794,0.953260004520416,0.375609195496463,0.896700024604797
0.135024108330879,0.95304000377655,0.397730356153054,0.893299996852875
0.138930545929257,0.951839983463287,0.368143331589578,0.898100018501282
0.135987219374503,0.953379988670349,0.425921376181554,0.89740002155304
0.136112710713502,0.953660011291504,0.430882988851282,0.882200002670288
0.135855460158356,0.953360021114349,0.423614647663847,0.894599974155426
0.137011976936437,0.952440023422241,0.39649026822063,0.896799981594086
0.138890287493501,0.952139973640442,0.337225848372696,0.901700019836426
0.132677391328661,0.95472002029419,0.407864572692521,0.894599974155426
0.134590084814583,0.95279997587204,0.414806900710999,0.898299992084503
0.130021075115484,0.955299973487854,0.562089319847807,0.873600006103516
0.130132901546595,0.955200016498566,0.362040594786028,0.901000022888184
0.136236498775461,0.953679978847504,0.412506358344344,0.892400026321411
0.129865367808725,0.956120014190674,0.37272483365068,0.889100015163422
0.134530555380656,0.953019976615906,0.389025364967087,0.89709997177124
0.129414889999591,0.955919981002808,0.521838331147085,0.875
0.131186464887179,0.954100012779236,0.467355445970463,0.875500023365021
0.12991488233323,0.955600023269653,0.466142551431173,0.881699979305267
0.133449289709558,0.955060005187988,0.525643640681158,0.875899970531464
0.131836095262709,0.953980028629303,0.418669683705497,0.890900015830994
0.132808648359478,0.954540014266968,0.445532835548437,0.889999985694885
0.128784960821805,0.956420004367828,0.439647373707989,0.886399984359741
0.13065978529794,0.954280018806458,0.366174450214905,0.902100026607513
0.128315356314716,0.955680012702942,0.415978510545779,0.894400000572205
0.129170873735929,0.955640017986298,0.371674176824244,0.900699973106384
0.129334347436914,0.956019997596741,0.445958066401602,0.886399984359741
0.126889829964513,0.95608001947403,0.433153283935559,0.896200001239777
0.12743263284359,0.955980002880096,0.481948139924037,0.885999977588654
0.130498998019549,0.954339981079102,0.40094045785409,0.896000027656555
0.128856829165117,0.955940008163452,0.475419675058956,0.881099998950958
0.128739100626058,0.956120014190674,0.451016376667385,0.885500013828278
0.128994965349393,0.956059992313385,0.410912290592737,0.897899985313416
0.125735153679919,0.957480013370514,0.315963667310491,0.90939998626709
0.128150171621719,0.956179976463318,0.417237380071531,0.890100002288818
0.124910466968442,0.957520008087158,0.39740902260889,0.894699990749359
0.128847498875445,0.956179976463318,0.383120537558688,0.89709997177124
0.127848518454968,0.956560015678406,0.393654008832159,0.894500017166138
0.128401454938266,0.955720007419586,0.351090481764154,0.902999997138977
0.124909835657977,0.95635998249054,0.474755906794645,0.889400005340576
0.124618332894981,0.958159983158112,0.390904523903811,0.898599982261658
0.127526706284689,0.957199990749359,0.428899201977102,0.894599974155426
0.125953434854555,0.955760002136231,0.396947245431852,0.900300025939941
0.124324990212536,0.95771998167038,0.393143068763274,0.897000014781952
0.124386547783585,0.956139981746674,0.372659955126575,0.906300008296967
0.122427402421489,0.957639992237091,0.359322764073746,0.904100000858307
0.125467996720387,0.956319987773895,0.360915842501423,0.89819997549057
0.127064822703752,0.95687997341156,0.384131059616427,0.899600028991699
0.126625251196458,0.956019997596741,0.413184444455406,0.89190000295639
0.125187471585201,0.957180023193359,0.435990597439718,0.881500005722046
0.123806664148522,0.957759976387024,0.358305846965766,0.902499973773956
0.120494903968004,0.957740008831024,0.577982819344424,0.874400019645691
0.126977945623152,0.957159996032715,0.423419277502012,0.89029997587204
0.123464583859915,0.957319974899292,0.412066868023027,0.89190000295639
0.120710447864116,0.959039986133575,0.349785867276826,0.900900006294251
0.122099713258007,0.957819998264313,0.371312429350388,0.896000027656555
0.123893749021241,0.958119988441467,0.403851714315294,0.901199996471405
0.122339774244715,0.9582399725914,0.365100200417676,0.907999992370606
0.125670630118007,0.957400023937225,0.397162625966947,0.896000027656555
0.121762401279053,0.958580017089844,0.378994422057007,0.89300000667572
0.121299796230386,0.957679986953735,0.561383998092217,0.870999991893768
0.124816027396094,0.957539975643158,0.336815803111354,0.910799980163574
0.12332573545444,0.957740008831024,0.408595320167421,0.893400013446808
0.122334132785611,0.958299994468689,0.367475762114495,0.906599998474121
0.119771683493348,0.959159970283508,0.405776257237679,0.898999989032745
