train_loss,train_acc,val_loss,val_acc
1.4023283793645738,0.4824060022830963,1.4989832665346832,0.5280199974775315
0.9095089819425208,0.6783079981803896,1.0581439802918244,0.6576299905776978
0.7144079128418432,0.7524800062179567,0.8025135279079028,0.732539999485016
0.6046021835502151,0.7942060053348543,0.7866261234766321,0.7496599972248077
0.5339024226760012,0.818327993154526,0.6899129003286361,0.7789999902248382
0.4807241131468197,0.8362460076808931,0.5908362720397453,0.806800001859665
0.4419632260261291,0.8497839987277984,0.5822968853048132,0.813019996881485
0.4103758159920076,0.8611100018024445,0.5348374594050116,0.8256399989128115
0.38455298039919267,0.8690959990024567,0.5714376144582711,0.8222299933433534
0.362678885217899,0.8760340034961702,0.5016004843613769,0.8388800084590914
0.34452888503327694,0.8825380086898804,0.4877195911505556,0.8444599986076355
0.327981249734645,0.8880240082740783,0.5357126296321049,0.83652999997139
0.3136792202549214,0.8926119923591613,0.5305530132560792,0.836960005760193
0.30106897782867825,0.8969899952411653,0.5023281730805771,0.8445199906826021
0.29012714883555535,0.9007459998130798,0.46671994456762,0.8574000060558319
0.2799353326315922,0.9035659909248352,0.4898111343949657,0.8521400034427643
0.2712926509416165,0.907015997171402,0.480835000491595,0.8563899993896484
0.26273934729492565,0.909883999824524,0.4754885211964197,0.8568300068378448
0.25618604870937073,0.9119000017642976,0.5011068912812426,0.8563700020313261
0.2491572440185053,0.9143859982490541,0.4774638536798803,0.8619599997997284
0.2428988718296714,0.9166840016841888,0.4241448961292642,0.873099994659424
0.2366221288681182,0.9189800024032593,0.4330611017120036,0.8682799935340881
0.2315365918104531,0.9202319979667666,0.429217873296783,0.8727800130844117
0.22621832899368174,0.9222820043563844,0.4799742905588091,0.8650599956512453
0.22220489248976377,0.9230899930000305,0.42938952220580245,0.8745499968528747
0.21844889256255243,0.9244779944419861,0.46226562823675843,0.8693899869918823
0.2137845623285494,0.9265279948711396,0.4453309349998644,0.8733999967575073
0.20997640818185975,0.927923995256424,0.450020497880546,0.8709099948406219
0.2058016765557819,0.9287840068340302,0.43059148438557804,0.8754000067710876
0.203727605104294,0.9294720113277434,0.4350248136097875,0.8739099979400635
0.2001993558872158,0.9308700025081634,0.41347600947829743,0.8796200037002565
0.19732027897930432,0.9318859994411468,0.4479511280791669,0.8737399995326995
0.19427782597444243,0.9328199982643127,0.43200210025416164,0.8795399963855746
0.19209037392550268,0.9336400091648102,0.43718915935370006,0.8771299958229065
0.18967904124475637,0.9342220067977907,0.45694867485686197,0.8720799982547762
0.18736171282808817,0.9354379951953888,0.47416095532759844,0.8696699976921082
0.1847844695448494,0.9364459931850433,0.431351053846788,0.8825199961662294
0.182732534405711,0.9366640031337738,0.4417272990262961,0.880140006542206
0.18097456274816148,0.9371840000152588,0.43958323992128595,0.8788199961185456
0.1780042388850391,0.9384280025959016,0.430153390585999,0.879369992017746
0.1777678615420753,0.9386099934577944,0.4524313928017133,0.8759899973869325
0.1749437583891479,0.9395060002803802,0.43012824601293387,0.8807400047779084
0.17441939801654172,0.939691996574402,0.46489376937852656,0.8750399947166445
0.1722961073145844,0.9403220057487489,0.41252283570887177,0.8843899905681611
0.1706584762315006,0.940837997198105,0.4181642755017251,0.8828500032424929
0.16877784331703133,0.9416440010070802,0.429195137397398,0.8836399972438812
0.1662034848890722,0.9424659967422485,0.4379578931139239,0.8808000147342682
0.1661329397421967,0.9425860047340393,0.42840067071816607,0.8817600071430206
0.16435155069831858,0.9432479977607728,0.4636306192678741,0.8779100000858306
0.16502778384634448,0.94306600689888,0.4340747244939019,0.8823599994182588
0.16188208279211808,0.9439999997615814,0.4336589774093296,0.8818999946117401
0.1614678457874778,0.944029998779297,0.4332473858436452,0.8827899932861328
0.16090112708346987,0.944576007127762,0.45804489358693734,0.8775099992752073
0.1588409411861463,0.9452419996261598,0.44022409587721284,0.8817399978637693
0.15905864564868671,0.9455019950866699,0.4038084333078772,0.8895800054073334
0.1586931285488867,0.9453579962253571,0.43146211995825723,0.8830900013446807
0.15629045373481493,0.9459479987621308,0.4258813151594583,0.8817300021648409
0.1565123633231464,0.9461880087852478,0.41366621235126183,0.8847800076007843
0.1542548548287291,0.9466800034046173,0.466605815149938,0.8770500004291535
0.1530626274240407,0.9472320079803467,0.4105529643312285,0.8901399970054626
0.152619022850776,0.9474780023097992,0.43370619038049174,0.8861799955368042
0.1522663736787369,0.9475699901580811,0.421643404047229,0.8852299928665162
0.1505598793868596,0.94825000166893,0.4459856257502791,0.8862899959087376
0.1509588108605246,0.9481560051441192,0.4254569919331919,0.8862000107765198
0.1497011569326225,0.9484560012817382,0.4149284240282789,0.8881199896335602
0.14908334636236634,0.9483740091323852,0.43019795293294943,0.8845000028610231
0.1483885120314634,0.9487320065498352,0.42178322596451895,0.8873499989509582
0.14679491157164729,0.9493939995765686,0.42218510741957377,0.8852899968624115
0.1466580073337268,0.949627983570099,0.4101797099732146,0.8894600093364715
0.1461770366296135,0.9494800090789797,0.42339066836652883,0.8890800058841707
0.145898980358163,0.9497139930725098,0.4316899005559426,0.8848800003528596
0.145130926778402,0.9497939944267273,0.4285797938798804,0.8861599981784822
0.14498970652061063,0.9498999953269959,0.44723231469434255,0.8848799943923952
0.14452976193279032,0.950009995698929,0.4233435092658935,0.8898700118064881
0.1432361223675369,0.9508059918880463,0.38772787906088035,0.8938899993896484
0.1419861901003649,0.9509899914264679,0.40471499293005175,0.89332999587059
0.14212842214843058,0.9510499954223632,0.46127888750803636,0.8827400028705596
0.1416896725916649,0.9512499928474428,0.40912697050201735,0.8902000069618227
0.14103434596953862,0.9514839947223666,0.42320247845181924,0.8878699958324432
0.1399157879183358,0.9518440008163452,0.44055115700333936,0.8849099934101105
0.1391032724676992,0.9521780014038086,0.44598538893263184,0.8853099942207334
0.13895237391381082,0.952182012796402,0.42478677131518533,0.8885999977588653
0.1386952587446232,0.9525420010089874,0.41123192398985753,0.8915200054645537
0.1376536139918259,0.9528219938278198,0.4185977842705916,0.8906099915504457
